Month_Year,Region,Photo,lp_dol,lp_code,ml_num,type_own1_out,tot_area,tot_areacd,lsc,addr,apt_num,municipality,zip,PropertyDetail,ListNum,latitude,longitude,class,br,bath_tot,province,style,City,Tax_Rate
2020-06,Halton,,999900.0,,O4807831,Detached,,,Sld,2387 Lionstone Dr,,Oakville,L6M 4S8,,,43.429057,-79.757063,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2249000.0,,W4618944,Detached,,,Sld,248 Gloucester Ave,,Oakville,L6J3W7,,,43.454722,-79.6674671,Free,4.0,3.0,,1 1/2 Storey,Oakville,0.70997%
2020-06,Halton,,2299000.0,,W4630188,Detached,,,Sld,169 Wilder Dr,,Oakville,L6L5G2,,,43.4204917,-79.6871018,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1455000.0,,W4639953,Detached,,,Sld,3020 Post Rd,,Oakville,L6H0T7,,,43.4825276,-79.7288045,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1099000.0,,W4663836,Detached,,,Sld,2297 Sovereign St,,Oakville,L6L1L5,,,43.3993048,-79.7088519,Free,3.0,1.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,3499888.0,,W4671109,Detached,,,Sld,151 Tracina Dr,,Oakville,L6L4B8,,,43.4080367,-79.6999783,Free,4.0,7.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,5999900.0,,W4674931,Detached,,,Sld,2386 Carrington Pl,,Oakville,L6J 5P4,,,43.4772223,-79.6288666,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1895000.0,,W4687473,Detached,,,Sld,579 Golfview Crt,,Oakville,L6M4W6,,,43.4512371,-79.7255057,Free,4.0,6.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2150000.0,,W4687939,Detached,,,Sld,1383 Bridge Rd,,Oakville,L6L2C8,,,43.4194745,-79.7084575,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1389990.0,,W4697239,Detached,,,Sld,2366 Deer Run Ave,,Oakville,L6J6K6,,,43.484395,-79.6413288,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1749900.0,,W4698961,Detached,,,Sld,2058 Vickery Dr,,Oakville,L6L2J1,,,43.4095506,-79.7089003,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1198000.0,,W4701205,Detached,,,Sld,1373 Rebecca St,,Oakville,L6L1Z3,,,43.4150058,-79.7019266,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,850000.0,,W4707289,Detached,,,Sld,404 Bartos Dr,,Oakville,L6K3E7,,,43.4467647,-79.6852246,Free,3.0,1.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1080000.0,,W4712056,Detached,,,Sld,1155 Falgarwood Dr,,Oakville,L6H2L4,,,43.4774983,-79.6794512,Free,4.0,2.0,,Sidesplit 4,Oakville,0.70997%
2020-06,Halton,,799900.0,,W4713079,Detached,,,Sld,505 Warminster Dr,,Oakville,L6L 4N6,,,43.4231445,-79.704951,Free,3.0,2.0,,Bungalow-Raised,Oakville,0.70997%
2020-06,Halton,,2125000.0,,W4715192,Detached,,,Sld,15 Holyrood Ave,,Oakville,L6K 2V4,,,43.4336192,-79.67769,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,999900.0,,W4718503,Detached,,,Sld,1395 Hastings Rd,,Oakville,L6H2Y8,,,43.4806689,-79.6870659,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2675000.0,,W4720303,Detached,,,Sld,1380 Stanbury Rd,,Oakville,L6L2J4,,,43.4152743,-79.7026478,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2099888.0,,W4722491,Detached,,,Sld,511 Trillium Dr,,Oakville,L6K 1T1,,,43.4334852,-79.6946629,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1200000.0,,W4723460,Detached,,,Sld,486 Trillium Dr,,Oakville,L6K1S9,,,43.4337246,-79.6933389,Free,3.0,2.0,,Bungalow-Raised,Oakville,0.70997%
2020-06,Halton,,1798000.0,,W4723957,Detached,,,Sld,2444 Valley Forest Way,,Oakville,L6H6W9,,,43.4615492,-79.7452232,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1100000.0,,W4726639,Detached,,,Sld,2049 Seafare Dr,,Oakville,L6L1P5,,,43.4064539,-79.7041587,Free,3.0,3.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1049900.0,,W4732169,Detached,,,Sld,652 Trafford Cres,,Oakville,L6L3T5,,,43.4123216,-79.7174248,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1129800.0,,W4732968,Detached,,,Sld,1310 Langdale Cres,,Oakville,L6H2K8,,,43.4806502,-79.6822373,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1399900.0,,W4737124,Detached,,,Sld,1025 Kestell Blvd,,Oakville,L6H 7L7,,,43.489108,-79.7049948,Free,4.0,4.0,,Bungaloft,Oakville,0.70997%
2020-06,Halton,,1599900.0,,W4738290,Detached,,,Sld,2452 Hixon St,,Oakville,L6L1V1,,,43.3965626,-79.7156465,Free,3.0,1.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1762000.0,,W4738725,Detached,,,Sld,373 Claremont Cres,,Oakville,L6J 6J9,,,43.4864632,-79.6411533,Free,2.0,3.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1699900.0,,W4740331,Detached,,,Sld,1131 Truman Ave,,Oakville,L6H1Y9,,,43.4583351,-79.695049,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,940000.0,,W4741922,Detached,,,Sld,54 Germorda Dr,,Oakville,L6H1A8,,,43.4554989,-79.6928088,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1899000.0,,W4742339,Detached,,,Sld,2541 Kate Common,,Oakville,L6L 0E9,,,43.39552,-79.719545,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1458000.0,,W4743635,Detached,,,Sld,392 Summerchase Dr,,Oakville,L6H 5T7,,,43.4615155,-79.7278601,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1249999.0,,W4745048,Detached,,,Sld,2690 Hardy Cres,,Oakville,L6J7C1,,,43.5012004,-79.6685195,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1329900.0,,W4746167,Detached,,,Sld,1410 Abbeywood Dr,,Oakville,L6M2K4,,,43.4309081,-79.7256224,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1789000.0,,W4746707,Detached,,,Sld,2359 North Ridge Tr,,Oakville,L6H0B1,,,43.4948162,-79.7000911,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1334800.0,,W4747167,Detached,,,Sld,1221 Parsons Lane,,Oakville,L6M1K3,,,43.4377643,-79.7231831,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,939000.0,,W4747488,Semi-Detached,,,Sld,210 Glenashton Dr,,Oakville,L6H 6H6,,,43.4773844,-79.7132875,Free,3.0,3.0,,3-Storey,Oakville,0.70997%
2020-06,Halton,,1749900.0,,W4748037,Detached,,,Sld,2207 Mariposa Rd,,Oakville,L6M4S1,,,43.4392245,-79.7595485,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1474888.0,,W4749037,Detached,,,Sld,345 Canyon Cres,,Oakville,L6H5T3,,,43.4755026,-79.7043812,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1549000.0,,W4749451,Detached,,,Sld,1278 Winterbourne Dr,,Oakville,L6J 7E3,,,43.496436,-79.6664586,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2495000.0,,W4749877,Detached,,,Sld,1556 Warland Rd,,Oakville,L6L 1N5,,,43.4068454,-79.6976812,Free,4.0,6.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1275000.0,,W4753136,Detached,,,Sld,303 Mary St,,Oakville,L6K 3P5,,,43.438667,-79.6879427,Free,3.0,3.0,,Sidesplit 4,Oakville,0.70997%
2020-06,Halton,,1428000.0,,W4755142,Detached,,,Sld,218 Elderwood Tr,,Oakville,L6H5W2,,,43.4611565,-79.7202907,Free,5.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1199900.0,,W4755194,Detached,,,Sld,175 Kaitting Tr,,Oakville,L6M0T6,,,43.4763267,-79.7350235,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2388000.0,,W4757791,Detached,,,Sld,181 Burgundy Dr,,Oakville,L6J 4E9,,,43.4596397,-79.6580828,Free,3.0,3.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,2699999.0,,W4759953,Detached,,,Sld,1107 Bridge Rd,,Oakville,L6L2B6,,,43.4271851,-79.7007757,Free,4.0,7.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1348500.0,,W4760147,Detached,,,Sld,2499 Waterford St,,Oakville,L6L5E5,,,43.40384091,-79.7275057,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1268000.0,,W4760310,Detached,,,Sld,2162 Granby Dr,,Oakville,L6H4X2,,,43.4833928,-79.7014882,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1188000.0,,W4761035,Detached,,,Sld,293 Leacock Ave,,Oakville,L6H5J3,,,43.4679525,-79.7303697,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1237000.0,,W4761694,Detached,,,Sld,1085 Grandeur Cres,,Oakville,L6H4B4,,,43.4846934,-79.6998225,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1550000.0,,W4761757,Detached,,,Sld,3185 Millicent Ave,,Oakville,L6H7C5,,,43.4854806,-79.7342813,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1245900.0,,W4762165,Detached,,,Sld,1481 Wakehurst Cres,,Oakville,L6J6T2,,,43.5057983,-79.6618103,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,899000.0,,W4762256,Detached,,,Sld,133 Mccraney St,,Oakville,L6H1H5,,,43.4587138,-79.7097723,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1925990.0,,W4762423,Detached,,,Sld,3293 George Savage Ave,,Oakville,L6M0N3,,,43.4754635,-79.7480981,Free,5.0,6.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1339000.0,,W4762689,Detached,,,Sld,1302 Greenridge Circ,,Oakville,L6M2J8,,,43.4326905,-79.7323463,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1149900.0,,W4762806,Detached,,,Sld,1300 Ridgebank Dr,,Oakville,L6M4A5,,,43.4516235,-79.7495604,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1499000.0,,W4764341,Detached,,,Sld,2264 Hampstead Rd,,Oakville,L6H 6Y8,,,43.4597034,-79.7287994,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,838000.0,,W4764693,Detached,,,Sld,150 Otter Cres,,Oakville,L6H1E6,,,43.4555949,-79.7055719,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1398800.0,,W4766425,Detached,,,Sld,105 Howell Rd,,Oakville,L6H5Z4,,,43.473635,-79.7277405,Free,5.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1174900.0,,W4766723,Detached,,,Sld,1434 Gulledge Tr,,Oakville,L6M3Z2,,,43.4452104,-79.7486198,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1478000.0,,W4766935,Detached,,,Sld,327 Turning Leaf Rd,,Oakville,L6L6W7,,,43.3850753,-79.7275652,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,899000.0,,W4767122,Detached,,,Sld,94 Kingswood Rd,,Oakville,L6K2E3,,,43.4497042,-79.6790428,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-06,Halton,,1599900.0,,W4767481,Detached,,,Sld,116 Selgrove Cres,,Oakville,L6L1L2,,,43.410747,-79.6953895,Free,4.0,4.0,,Sidesplit 3,Oakville,0.70997%
2020-06,Halton,,981900.0,,W4767894,Detached,,,Sld,1516 Parish Lane,,Oakville,L6M2Z6,,,43.4323806,-79.746888,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1349900.0,,W4768097,Detached,,,Sld,2390 North Ridge Tr,,Oakville,L6H0B1,,,43.4948875,-79.7012908,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,1900888.0,,W4768105,Detached,,,Sld,271 Military Way,,Oakville,L6K0G8,,,43.438182,-79.684581,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,6499000.0,,W4768176,Detached,,,Sld,24 Shorewood Pl,,Oakville,L6K 3Y4,,,43.4315438,-79.678869,Free,4.0,6.0,,2-Storey,Oakville,0.70997%
2020-06,Halton,,2535000.0,,W4768769,Detached,,,Sld,167 Caulder Dr,,Oakville,L6J 4T2,,,43.4698809,-79.6467672,Free,5.0,3.0,,Sidesplit 4,Oakville,0.70997%
2020-07,Halton,,1499800.0,,O4667693,Detached,2780.0,,Sld,1365 Birchcliff Dr,,Oakville,L6M 2A2,,,43.445085,-79.726579,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2475000.0,,O4735123,Detached,,,Sld,118 Burnet St,,Oakville,L6K 1C1,,,43.438364,-79.67379,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1364999.0,,O4802780,Detached,,,Sld,2059 Golden Briar Tr,,Oakville,L6H 4N5,,,43.478132,-79.702437,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2999000.0,,O4804241,Detached,,,Sld,449 Wedgewood Dr,,Oakville,L6J 4S5,,,43.474372,-79.658771,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,859900.0,,O4810459,Detached,,,Sld,35 Culham St,,Oakville,L6H 1G3,,,0.0,0.0,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1299999.0,,O4812882,Detached,,,Sld,1017 Oak Meadow Rd,,Oakville,L6M 1J6,,,43.446015,-79.719774,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1399000.0,,O4816707,Detached,,,Sld,1564 Stationmaster Lane,,Oakville,L6M 3A9,,,43.429451,-79.75071,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,3180000.0,,O4816925,Detached,,,Sld,1590 Venetia Dr,,Oakville,L6L 1K7,,,43.405634,-79.698934,Free,5.0,6.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,999000.0,,O4819283,Detached,,,Sld,2098 Frontier Dr E,,Oakville,L6M 3V5,,,43.44576,-79.73688,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1279000.0,,O4829418,Detached,,,Sld,2173 Grand Ravine Dr,,Oakville,L6H 6B2,,,43.472952,-79.716731,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,949500.0,,O4829420,Detached,,,Sld,2101 Saxon Rd,,Oakville,L6L 2V1,,,43.413394,-79.717715,Free,3.0,1.0,,Other,Oakville,0.70997%
2020-07,Halton,,1395000.0,,O4829431,Detached,,,Sld,3304 Skipton Lane,,Oakville,L6M 0K2,,,43.425545,-79.780664,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,975000.0,,O4829437,Detached,,,Sld,504 Wildwood Dr,,Oakville,L6K 1V2,,,43.43407,-79.694802,Free,3.0,1.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1899000.0,,O4830681,Detached,,,Sld,400 Fourth Line,,Oakville,L6L 5A4,,,43.4274,-79.6939,Free,0.0,0.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,949000.0,,O4831603,Detached,,,Sld,416 Saville Cres,,Oakville,L6L 3T8,,,43.411282,-79.712701,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1049995.0,,O4831775,Detached,,,Sld,2625 Longridge Cres,,Oakville,L6H 6P3,,,43.466707,-79.740146,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2299000.0,,O4842921,Detached,,,Sld,1464 Oakhill Dr,,Oakville,L6J 1Y5,,,43.469742,-79.650241,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,3550000.0,,W4639242,Detached,,,Sld,11 Birch Hill Lane,,Oakville,L6K 2P1,,,43.4267773,-79.68214911,Free,4.0,7.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1799000.0,,W4694895,Detached,,,Sld,383 Pine Ave,,Oakville,L6J2K2,,,43.4582586,-79.6760195,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1399000.0,,W4705778,Detached,,,Sld,1330 Stanbury Rd,,Oakville,L6L2J4,,,43.4167647,-79.7011814,Free,2.0,1.0,,Sidesplit 3,Oakville,0.70997%
2020-07,Halton,,1799900.0,,W4710648,Detached,,,Sld,235 Tilford Rd,,Oakville,L6L4Z2,,,43.4221642,-79.687506,Free,3.0,3.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,739900.0,,W4722649,Detached,,,Sld,31 Mccraney St,,Oakville,L6H1H5,,,43.4615228,-79.7066604,Free,3.0,1.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1579000.0,,W4722676,Detached,,,Sld,43 Sixteen Mile Dr,,Oakville,L6M0S8,,,43.4805078,-79.734355,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,3780000.0,,W4723637,Detached,,,Sld,144 Sparling Crt,,Oakville,L6K2J7,,,43.4284894,-79.6895209,Free,4.0,6.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1199000.0,,W4725168,Detached,,,Sld,2073 Rosemount Cres,,Oakville,L6M3P6,,,43.4377274,-79.7440301,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2475000.0,,W4735184,Detached,,,Sld,118 Burnet St E,,Oakville,L6K1C1,,,43.4383404,-79.6736936,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1138000.0,,W4738662,Detached,,,Sld,1353 Sheldon Ave,,Oakville,L6L2P9,,,43.4189871,-79.7059591,Free,3.0,2.0,,Bungalow-Raised,Oakville,0.70997%
2020-07,Halton,,2395000.0,,W4740314,Detached,,,Sld,420 Spruce St,,Oakville,L6J2H6,,,43.4577878,-79.6725097,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1099000.0,,W4747117,Detached,,,Sld,3210 Robert Brown Blvd,,Oakville,L6M0P2,,,43.4692957,-79.7498051,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1349900.0,,W4748049,Detached,,,Sld,2280 Towne Blvd,,Oakville,L6H5J5,,,43.4682702,-79.7305888,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1239000.0,,W4748212,Detached,,,Sld,2203 Granby Dr,,Oakville,L6H4X4,,,43.4842201,-79.702606,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,5880000.0,,W4750163,Detached,,,Sld,80 Ennisclare Dr E,,Oakville,L6J 4N2,,,43.4635011,-79.6476734,Free,4.0,8.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1699999.0,,W4750901,Detached,,,Sld,2272 Bethnal Green Rd,,Oakville,L6J5J9,,,43.4782812,-79.6404077,Free,5.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1338000.0,,W4755972,Detached,,,Sld,2055 Blacksmith Lane,,Oakville,L6M3A3,,,43.4310627,-79.7351897,Free,5.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1293870.0,,W4758526,Detached,,,Sld,Lot 345 Marvin Ave,,Oakville,L6H0Z7,,,43.4783213,-79.72977416,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,999500.0,,W4759723,Detached,,,Sld,2059 Seabrook Dr,,Oakville,L6L2T8,,,43.4143658,-79.7154261,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1480000.0,,W4762038,Detached,,,Sld,344 Ironside Dr,,Oakville,L6M0N3,,,43.47513309,-79.74839967,Free,5.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2198900.0,,W4763693,Detached,,,Sld,2385 Rideau Dr,,Oakville,L6H7J8,,,43.4978401,-79.6984856,Free,5.0,6.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2288000.0,,W4765199,Detached,,,Sld,2131 Westoak Trails Blvd,,Oakville,L6M 3L3,,,43.4534469,-79.7338752,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1850000.0,,W4765593,Detached,,,Sld,2496 Rideau Dr,,Oakville,L6H7R1,,,43.4996648,-79.7015759,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1699000.0,,W4766166,Detached,,,Sld,35 Kingswood Rd,,Oakville,L6K2E2,,,43.4497619,-79.6815233,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,4198000.0,,W4767459,Detached,,,Sld,1230 Braeside Dr,,Oakville,L6J 2A4,,,43.464997,-79.6582362,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1698000.0,,W4767496,Detached,,,Sld,1299 Outlook Terr,,Oakville,L6M2B9,,,43.4460652,-79.7204909,Free,5.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,959900.0,,W4768170,Detached,,,Sld,563 Wellington Cres,,Oakville,L6L4X7,,,43.4290265,-79.7019636,Free,3.0,2.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,2100000.0,,W4768536,Detached,,,Sld,2392 Yolanda Dr,,Oakville,L6L2H8,,,43.402944,-79.7210357,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1798000.0,,W4772336,Detached,,,Sld,1066 Summit Ridge Dr,,Oakville,L6M3K9,,,43.451882,-79.7298773,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1529000.0,,W4772892,Detached,,,Sld,2080 Glenfield Rd,,Oakville,L6M3S3,,,43.4472664,-79.7372052,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,999900.0,,W4773013,Detached,,,Sld,228 O'donoghue Ave,,Oakville,L6H3W6,,,43.4657906,-79.7238318,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1599900.0,,W4774136,Detached,,,Sld,2387 Spring Meadow Way,,Oakville,L6M0R6,,,43.4352554,-79.7678041,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,949000.0,,W4779032,Detached,,,Sld,2100 Golden Orchard Tr,,Oakville,L6M 3P1,,,43.4381752,-79.7503486,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1139000.0,,W4779106,Detached,,,Sld,1554 Parish Lane,,Oakville,L6M2Z6,,,43.4320426,-79.7468186,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1479900.0,,W4779421,Detached,,,Sld,1293 Kestell Blvd,,Oakville,L6H0B9,,,43.4969533,-79.7039978,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1199000.0,,W4779569,Detached,,,Sld,2304 Baronwood Dr,,Oakville,L6M4Z6,,,43.4308349,-79.7673454,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2680000.0,,W4780298,Detached,,,Sld,246 Cherryhill Rd,,Oakville,L6L3E4,,,43.3981308,-79.7165878,Free,4.0,5.0,,Bungaloft,Oakville,0.70997%
2020-07,Halton,,1480000.0,,W4780300,Detached,,,Sld,470 Tipperton Cres,,Oakville,L6L5C9,,,43.4038555,-79.7251332,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1749000.0,,W4780494,Detached,,,Sld,558 Blenheim Cres,,Oakville,L6J 6P4,,,43.4864331,-79.6506734,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2439000.0,,W4780525,Detached,,,Sld,533 Taplow Cres,,Oakville,L6L4V9,,,43.4276477,-79.7016681,Free,4.0,6.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1398000.0,,W4780591,Detached,,,Sld,1401 Acton Cres,,Oakville,L6J2S6,,,43.4739223,-79.6600546,Free,3.0,2.0,,1 1/2 Storey,Oakville,0.70997%
2020-07,Halton,,2899000.0,,W4780934,Detached,,,Sld,104 Burnet St,,Oakville,L6K1C1,,,43.4387991,-79.6733099,Free,3.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1999000.0,,W4782241,Detached,,,Sld,113 Mayfield Dr,,Oakville,L6H1K6,,,43.4613233,-79.712629,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1155000.0,,W4783110,Detached,,,Sld,562 Weir Ave,,Oakville,L6L4X4,,,43.4292895,-79.7016197,Free,2.0,2.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1148000.0,,W4783259,Detached,,,Sld,2521 Pine Glen Rd,,Oakville,L6M 0R7,,,43.434698,-79.7714311,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1980000.0,,W4783265,Detached,,,Sld,1230 Donlea Cres,,Oakville,L6J1V7,,,43.4629294,-79.6553637,Free,2.0,2.0,,Sidesplit 4,Oakville,0.70997%
2020-07,Halton,,1499000.0,,W4785476,Detached,,,Sld,1276 Hillview Cres,,Oakville,L6H2C7,,,43.4712306,-79.6891045,Free,4.0,3.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,998899.0,,W4785801,Detached,,,Sld,1279 Warwick Ave,,Oakville,L6L2V8,,,43.424015,-79.7079753,Free,3.0,3.0,,Bungalow,Oakville,0.70997%
2020-07,Halton,,1248000.0,,W4785850,Detached,,,Sld,290 Parklane Rd,,Oakville,L6H4J1,,,43.4722426,-79.7033292,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1358888.0,,W4786606,Detached,,,Sld,1279 Springwood Cres,,Oakville,L6M1V4,,,43.4386896,-79.7268203,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1748888.0,,W4786968,Detached,,,Sld,1559 Bayshire Dr,,Oakville,L6H6E5,,,43.4939671,-79.6857133,Free,4.0,4.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,1679000.0,,W4786991,Detached,,,Sld,1400 Fieldcrest Lane,,Oakville,L6M 2W3,,,43.4305309,-79.7245716,Free,4.0,5.0,,2-Storey,Oakville,0.70997%
2020-07,Halton,,2220000.0,,W4788085,Detached,,,Sld,2084 Devon Rd,,Oakville,L6J2N2,,,43.47798154,-79.65010598,Free,4.0,4.0,,1 1/2 Storey,Oakville,0.70997%
2020-07,Halton,,1199995.0,,W4788349,Detached,,,Sld,125 Herald Ave,,Oakville,L6K1S3,,,43.4424666,-79.6816954,Free,3.0,4.0,,2-Storey,Oakville,0.70997%
